Age,Speed,HorzSpeed,VertSpeed,Distance,TotalDisplacement,HorzDisplacement,VertDisplacement,Pitch,Heading,AngleOfAttack,ForceLS.x,ForceLS.y,ForceLS.z,TorqueLS.x,TorqueLS.y,TorqueLS.z,FrictionLS.x,FrictionLS.y,FrictionLS.z,TorqueFrictionLS.x,TorqueFrictionLS.y,TorqueFrictionLS.z,VelocityLS.x,VelocityLS.y,VelocityLS.z
0.000000,1009.465454,908.903320,-439.221283,0.000000,0.000000,0.000000,0.000000,-26.013809,77.419983,-26.013809,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.033333,805.535950,726.520874,-347.930511,0.771241,0.791196,0.714571,-0.339676,-25.589739,77.374298,-0.202102,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
